tempo_us,angulo_deg,motor_percent
1218819,-41.18,35
1219708,-41.25,35
1220597,-41.31,35
1221486,-41.37,35
1222375,-41.43,35
1223264,-41.50,35
1224153,-41.57,35
1225042,-41.63,35
1225931,-41.70,35
1226820,-41.77,35
1227709,-41.84,35
1228598,-41.90,35
1229487,-41.96,35
1230376,-42.03,35
1231265,-42.12,35
1232154,-42.18,35
1233043,-42.25,35
1233932,-42.32,35
1234821,-42.39,35
1235710,-42.45,35
1236599,-42.51,35
1237488,-42.59,35
1238377,-42.66,35
1239266,-42.73,35
1240155,-42.80,35
1241044,-42.87,35
1241933,-42.96,35
1242822,-43.03,35
1243711,-43.10,35
1244600,-43.16,35
1245489,-43.25,35
1246378,-43.32,35
1247267,-43.39,35
1248156,-43.46,35
1249045,-43.53,35
1249934,-43.60,35
1250823,-43.66,35
1251712,-43.74,35
1252601,-43.81,35
1253490,-43.90,35
1254379,-43.97,35
1255268,-44.04,35
1256157,-44.13,35
1257046,-44.21,35
1257935,-44.28,35
1258824,-44.35,35
1259713,-44.43,35
1260602,-44.51,35
1261491,-44.59,35
1262380,-44.67,35
1263269,-44.74,35
1264158,-44.83,35
1265047,-44.91,35
1265936,-44.99,35
1266825,-45.07,35
1267714,-45.15,35
1268603,-45.24,35
1269492,-45.31,35
1270381,-45.39,35
1271270,-45.47,35
1272159,-45.55,35
1273048,-45.62,35
1273937,-45.69,35
1274826,-45.78,35
1275715,-45.86,35
1276604,-45.94,35
1277493,-46.02,35
1278382,-46.09,35
1279271,-46.18,35
1280160,-46.26,35
1281049,-46.34,35
1281938,-46.41,35
1282827,-46.50,35
1283716,-46.58,35
1284605,-46.66,35
1285494,-46.73,35
1286383,-46.82,35
1287272,-46.92,35
1288161,-47.00,35
1289050,-47.08,35
1289939,-47.17,35
1290828,-47.26,35
1291717,-47.34,35
1292606,-47.41,35
1293495,-47.50,35
1294384,-47.58,35
1295273,-47.67,35
1296162,-47.74,35
1297051,-47.82,35
1297940,-47.92,35
1298829,-48.00,35
1299718,-48.08,35
1300607,-48.14,35
1301496,-48.23,35
1302385,-48.31,35
1303274,-48.39,35
1304163,-48.47,35
1305052,-48.56,35
1305941,-48.65,35
1306830,-48.73,35
1307719,-48.80,35
1308608,-48.87,35
1309497,-48.96,35
1310386,-49.05,35
1311275,-49.13,35
1312164,-49.21,35
1313053,-49.29,35
1313942,-49.38,35
1314831,-49.45,35
1315720,-49.52,35
1316609,-49.60,35
1317498,-49.69,35
1318387,-49.77,35
1319276,-49.83,35
1320165,-49.91,35
1321054,-50.00,35
1321943,-50.07,35
1322832,-50.15,35
1323721,-50.22,35
1324610,-50.30,35
1325499,-50.38,35
1326388,-50.46,35
1327277,-50.53,35
1328166,-50.61,35
1329055,-50.70,35
1329944,-50.77,35
1330833,-50.84,35
1331722,-50.92,35
1332611,-51.00,35
1333500,-51.08,35
1334389,-51.15,35
1335278,-51.21,35
1336167,-51.29,35
1337056,-51.36,35
1337945,-51.42,35
1338834,-51.49,35
1339723,-51.56,35
1340612,-51.64,35
1341501,-51.71,35
1342390,-51.78,35
1343279,-51.85,35
1344168,-51.93,35
1345057,-52.01,35
1345946,-52.07,35
1346835,-52.13,35
1347724,-52.20,35
1348613,-52.28,35
1349502,-52.35,35
1350391,-52.42,35
1351280,-52.48,35
1352169,-52.56,35
1353058,-52.64,35
1353947,-52.69,35
1354836,-52.76,35
1355725,-52.84,35
1356614,-52.92,35
1357503,-52.98,35
1358392,-53.04,35
1359281,-53.10,35
1360170,-53.16,35
1361059,-53.22,35
1361948,-53.27,35
1362837,-53.34,35
1363726,-53.41,35
1364615,-53.47,35
1365504,-53.52,35
1366393,-53.58,35
1367282,-53.65,35
1368171,-53.71,35
1369060,-53.77,35
1369949,-53.82,35
1370838,-53.88,35
1371727,-53.94,35
1372616,-53.99,35
1373505,-54.04,35
1374394,-54.10,35
1375283,-54.17,35
1376172,-54.23,35
1377061,-54.27,35
1377950,-54.33,35
1378839,-54.39,35
1379728,-54.45,35
1380617,-54.50,35
1381506,-54.54,35
1382395,-54.60,35
1383284,-54.66,35
1384173,-54.71,35
1385062,-54.76,35
1385951,-54.81,35
1386840,-54.86,35
1387729,-54.90,35
1388618,-54.94,35
1389507,-54.99,35
1390396,-55.04,35
1391285,-55.10,35
1392174,-55.14,35
1393063,-55.18,35
1393952,-55.23,35
1394841,-55.28,35
1395730,-55.32,35
1396619,-55.35,35
1397508,-55.39,35
1398397,-55.44,35
1399286,-55.48,35
1400175,-55.51,35
1401064,-55.55,35
1401953,-55.60,35
1402842,-55.64,35
1403731,-55.66,35
1404620,-55.69,35
1405509,-55.73,35
1406398,-55.77,35
1407287,-55.80,35
1408176,-55.83,35
1409065,-55.86,35
1409954,-55.90,35
1410843,-55.94,35
1411732,-55.96,35
1412621,-55.99,35
1413510,-56.02,35
1414399,-56.06,35
1415288,-56.08,35
1416177,-56.10,35
1417066,-56.12,35
1417955,-56.15,35
1418844,-56.17,35
1419733,-56.19,35
1420622,-56.22,35
1421511,-56.25,35
1422400,-56.27,35
1423289,-56.28,35
1424178,-56.29,35
1425067,-56.32,35
1425956,-56.35,35
1426845,-56.36,35
1427734,-56.37,35
1428623,-56.39,35
1429512,-56.41,35
1430401,-56.43,35
1431290,-56.44,35
1432179,-56.45,35
1433068,-56.47,35
1433957,-56.48,35
1434846,-56.49,35
1435735,-56.50,35
1436624,-56.52,35
1437513,-56.53,35
1438402,-56.54,35
1439291,-56.53,35
1440180,-56.55,35
1441069,-56.57,35
1441958,-56.59,35
1442847,-56.60,35
1443736,-56.61,35
1444625,-56.63,35
1445514,-56.63,35
1446403,-56.63,35
1447292,-56.63,35
1448181,-56.63,35
1449070,-56.64,35
1449959,-56.64,35
1450848,-56.63,35
1451737,-56.64,35
1452626,-56.64,35
1453515,-56.64,35
1454404,-56.63,35
1455293,-56.63,35
1456182,-56.63,35
1457071,-56.64,35
1457960,-56.63,35
1458849,-56.63,35
1459738,-56.63,35
1460627,-56.62,35
1461516,-56.61,35
1462405,-56.61,35
1463294,-56.61,35
1464183,-56.61,35
1465072,-56.60,35
1465961,-56.59,35
1466850,-56.59,35
1467739,-56.59,35
1468628,-56.59,35
1469517,-56.57,35
1470406,-56.56,35
1471295,-56.55,35
1472184,-56.55,35
1473073,-56.53,35
1473962,-56.51,35
1474851,-56.51,35
1475740,-56.50,35
1476629,-56.49,35
1477518,-56.47,35
1478407,-56.46,35
1479296,-56.46,35
1480185,-56.45,35
1481074,-56.43,35
1481963,-56.40,35
1482852,-56.39,35
1483741,-56.37,35
1484630,-56.34,35
1485519,-56.32,35
1486408,-56.30,35
1487297,-56.29,35
1488186,-56.27,35
1489075,-56.25,35
1489964,-56.23,35
1490853,-56.22,35
1491742,-56.20,35
1492631,-56.18,35
1493520,-56.16,35
1494409,-56.15,35
1495298,-56.12,35
1496187,-56.09,35
1497076,-56.07,35
1497965,-56.05,35
1498854,-56.03,35
1499743,-56.00,35
1500632,-55.97,35
1501521,-55.96,35
1502410,-55.95,35
1503299,-55.92,35
1504188,-55.88,35
1505077,-55.85,35
1505966,-55.83,35
1506855,-55.80,35
1507744,-55.77,35
1508633,-55.74,35
1509522,-55.72,35
1510411,-55.69,35
1511300,-55.66,35
1512189,-55.62,35
1513078,-55.60,35
1513967,-55.59,35
1514856,-55.56,35
1515745,-55.53,35
1516634,-55.50,35
1517523,-55.48,35
1518412,-55.45,35
1519301,-55.41,35
1520190,-55.37,35
1521079,-55.35,35
1521968,-55.32,35
1522857,-55.28,35
1523746,-55.25,35
1524635,-55.22,35
1525524,-55.20,35
1526413,-55.17,35
1527302,-55.12,35
1528191,-55.09,35
1529080,-55.05,35
1529969,-55.03,35
1530858,-54.99,35
1531747,-54.96,35
1532636,-54.94,35
1533525,-54.91,35
1534414,-54.87,35
1535303,-54.83,35
1536192,-54.81,35
1537081,-54.78,35
1537970,-54.75,35
1538859,-54.71,35
1539748,-54.67,35
1540637,-54.65,35
1541526,-54.60,35
1542415,-54.56,35
1543304,-54.52,35
1544193,-54.49,35
1545082,-54.46,35
1545971,-54.41,35
1546860,-54.37,35
1547749,-54.33,35
1548638,-54.30,35
1549527,-54.26,35
1550416,-54.22,35
1551305,-54.19,35
1552194,-54.16,35
1553083,-54.13,35
1553972,-54.08,35
1554861,-54.04,35
1555750,-54.01,35
1556639,-53.98,35
1557528,-53.94,35
1558417,-53.90,35
1559306,-53.87,35
1560195,-53.83,35
1561084,-53.78,35
1561973,-53.74,35
1562862,-53.70,35
1563751,-53.67,35
1564640,-53.63,35
1565529,-53.59,35
1566418,-53.55,35
1567307,-53.52,35
1568196,-53.48,35
1569085,-53.44,35
1569974,-53.39,35
1570863,-53.36,35
1571752,-53.32,35
1572641,-53.28,35
1573530,-53.23,35
1574419,-53.19,35
1575308,-53.16,35
1576197,-53.12,35
1577086,-53.08,35
1577975,-53.03,35
1578864,-53.00,35
1579753,-52.96,35
1580642,-52.92,35
1581531,-52.87,35
1582420,-52.84,35
1583309,-52.80,35
1584198,-52.75,35
1585087,-52.71,35
1585976,-52.68,35
1586865,-52.65,35
1587754,-52.61,35
1588643,-52.55,35
1589532,-52.52,35
1590421,-52.48,35
1591310,-52.43,35
1592199,-52.38,35
1593088,-52.34,35
1593977,-52.31,35
1594866,-52.26,35
1595755,-52.22,35
1596644,-52.18,35
1597533,-52.15,35
1598422,-52.11,35
1599311,-52.07,35
1600200,-52.04,35
1601089,-52.01,35
1601978,-51.96,35
1602867,-51.91,35
1603756,-51.87,35
1604645,-51.84,35
1605534,-51.80,35
1606423,-51.77,35
1607312,-51.73,35
1608201,-51.70,35
1609090,-51.66,35
1609979,-51.60,35
1610868,-51.57,35
1611757,-51.54,35
1612646,-51.50,35
1613535,-51.46,35
1614424,-51.42,35
1615313,-51.39,35
1616202,-51.35,35
1617091,-51.31,35
1617980,-51.28,35
1618869,-51.25,35
1619758,-51.22,35
1620647,-51.17,35
1621536,-51.14,35
1622425,-51.12,35
1623314,-51.09,35
1624203,-51.05,35
1625092,-51.01,35
1625981,-50.98,35
1626870,-50.95,35
1627759,-50.92,35
1628648,-50.87,35
1629537,-50.84,35
1630426,-50.81,35
1631315,-50.77,35
1632204,-50.72,35
1633093,-50.69,35
1633982,-50.66,35
1634871,-50.63,35
1635760,-50.59,35
1636649,-50.55,35
1637538,-50.52,35
1638427,-50.48,35
1639316,-50.44,35
1640205,-50.41,35
1641094,-50.39,35
1641983,-50.37,35
1642872,-50.33,35
1643761,-50.29,35
1644650,-50.26,35
1645539,-50.24,35
1646428,-50.21,35
1647317,-50.17,35
1648206,-50.15,35
1649095,-50.13,35
1649984,-50.10,35
1650873,-50.06,35
1651762,-50.03,35
1652651,-50.01,35
1653540,-49.99,35
1654429,-49.96,35
1655318,-49.93,35
1656207,-49.90,35
1657096,-49.88,35
1657985,-49.85,35
1658874,-49.82,35
1659763,-49.80,35
1660652,-49.78,35
1661541,-49.75,35
1662430,-49.72,35
1663319,-49.70,35
1664208,-49.68,35
1665097,-49.65,35
1665986,-49.63,35
1666875,-49.60,35
1667764,-49.58,35
1668653,-49.56,35
1669542,-49.53,35
1670431,-49.51,35
1671320,-49.49,35
1672209,-49.48,35
1673098,-49.46,35
1673987,-49.43,35
1674876,-49.41,35
1675765,-49.39,35
1676654,-49.38,35
1677543,-49.35,35
1678432,-49.33,35
1679321,-49.31,35
1680210,-49.29,35
1681099,-49.26,35
1681988,-49.24,35
1682877,-49.21,35
1683766,-49.20,35
1684655,-49.19,35
1685544,-49.17,35
1686433,-49.15,35
1687322,-49.14,35
1688211,-49.13,35
1689100,-49.12,35
1689989,-49.10,35
1690878,-49.07,35
1691767,-49.07,35
1692656,-49.06,35
1693545,-49.04,35
1694434,-49.03,35
1695323,-49.02,35
1696212,-49.00,35
1697101,-48.98,35
1697990,-48.96,35
1698879,-48.95,35
1699768,-48.94,35
1700657,-48.92,35
1701546,-48.89,35
1702435,-48.88,35
1703324,-48.87,35
1704213,-48.85,35
1705102,-48.83,35
1705991,-48.82,35
1706880,-48.81,35
1707769,-48.80,35
1708658,-48.79,35
1709547,-48.78,35
1710436,-48.77,35
1711325,-48.77,35
1712214,-48.76,35
1713103,-48.75,35
1713992,-48.73,35
1714881,-48.73,35
1715770,-48.72,35
1716659,-48.70,35
1717548,-48.69,35
1718437,-48.69,35
1719326,-48.69,35
1720215,-48.69,35
1721104,-48.68,35
1721993,-48.67,35
1722882,-48.67,35
1723771,-48.67,35
1724660,-48.66,35
1725549,-48.65,35
1726438,-48.65,35
1727327,-48.65,35
1728216,-48.64,35
1729105,-48.63,35
1729994,-48.63,35
1730883,-48.63,35
1731772,-48.61,35
1732661,-48.61,35
1733550,-48.61,35
1734439,-48.62,35
1735328,-48.62,35
1736217,-48.61,35
1737106,-48.60,35
1737995,-48.60,35
1738884,-48.60,35
1739773,-48.60,35
1740662,-48.59,35
1741551,-48.60,35
1742440,-48.60,35
1743329,-48.60,35
1744218,-48.59,35
1745107,-48.59,35
1745996,-48.59,35
1746885,-48.59,35
1747774,-48.58,35
1748663,-48.58,35
1749552,-48.58,35
1750441,-48.58,35
1751330,-48.58,35
1752219,-48.58,35
1753108,-48.57,35
1753997,-48.58,35
1754886,-48.59,35
1755775,-48.58,35
1756664,-48.58,35
1757553,-48.58,35
1758442,-48.58,35
1759331,-48.58,35
1760220,-48.57,35
1761109,-48.57,35
1761998,-48.57,35
1762887,-48.57,35
1763776,-48.56,35
1764665,-48.57,35
1765554,-48.58,35
1766443,-48.58,35
1767332,-48.58,35
1768221,-48.57,35
1769110,-48.59,35
1769999,-48.59,35
1770888,-48.58,35
1771777,-48.59,35
1772666,-48.60,35
1773555,-48.60,35
1774444,-48.60,35
1775333,-48.59,35
1776222,-48.59,35
1777111,-48.60,35
1778000,-48.60,35
1778889,-48.59,35
1779778,-48.59,35
1780667,-48.60,35
1781556,-48.60,35
1782445,-48.59,35
1783334,-48.59,35
1784223,-48.60,35
1785112,-48.60,35
1786001,-48.59,35
1786890,-48.59,35
1787779,-48.60,35
1788668,-48.61,35
1789557,-48.62,35
1790446,-48.62,35
1791335,-48.62,35
1792224,-48.62,35
1793113,-48.62,35
1794002,-48.62,35
1794891,-48.63,35
1795780,-48.64,35
1796669,-48.65,35
1797558,-48.64,35
1798447,-48.63,35
1799336,-48.64,35
1800225,-48.65,35
1801114,-48.65,35
1802003,-48.66,35
1802892,-48.66,35
1803781,-48.66,35
1804670,-48.66,35
1805559,-48.66,35
1806448,-48.67,35
1807337,-48.68,35
1808226,-48.68,35
1809115,-48.67,35
1810004,-48.67,35
1810893,-48.68,35
1811782,-48.70,35
1812671,-48.69,35
1813560,-48.69,35
1814449,-48.69,35
1815338,-48.70,35
1816227,-48.70,35
1817116,-48.70,35
1818005,-48.71,35
1818894,-48.72,35
1819783,-48.72,35
1820672,-48.71,35
1821561,-48.71,35
1822450,-48.72,35
1823339,-48.73,35
1824228,-48.73,35
1825117,-48.73,35
1826006,-48.74,35
1826895,-48.74,35
1827784,-48.74,35
1828673,-48.74,35
1829562,-48.74,35
1830451,-48.75,35
1831340,-48.75,35
1832229,-48.74,35
1833118,-48.74,35
1834007,-48.75,35
1834896,-48.75,35
1835785,-48.75,35
1836674,-48.75,35
1837563,-48.76,35
1838452,-48.76,35
1839341,-48.75,35
1840230,-48.76,35
1841119,-48.77,35
1842008,-48.78,35
1842897,-48.77,35
1843786,-48.77,35
1844675,-48.77,35
1845564,-48.79,35
1846453,-48.79,35
1847342,-48.78,35
1848231,-48.80,35
1849120,-48.81,35
1850009,-48.81,35
1850898,-48.80,35
1851787,-48.80,35
1852676,-48.81,35
1853565,-48.82,35
1854454,-48.82,35
1855343,-48.81,35
1856232,-48.82,35
1857121,-48.83,35
1858010,-48.82,35
1858899,-48.82,35
1859788,-48.82,35
1860677,-48.83,35
1861566,-48.83,35
1862455,-48.83,35
1863344,-48.84,35
1864233,-48.85,35
1865122,-48.85,35
1866011,-48.84,35
1866900,-48.84,35
1867789,-48.86,35
1868678,-48.87,35
1869567,-48.88,35
1870456,-48.88,35
1871345,-48.88,35
1872234,-48.89,35
1873123,-48.89,35
1874012,-48.89,35
1874901,-48.89,35
1875790,-48.91,35
1876679,-48.91,35
1877568,-48.91,35
1878457,-48.91,35
1879346,-48.92,35
1880235,-48.93,35
1881124,-48.92,35
1882013,-48.92,35
1882902,-48.92,35
1883791,-48.93,35
1884680,-48.92,35
1885569,-48.92,35
1886458,-48.94,35
1887347,-48.94,35
1888236,-48.93,35
1889125,-48.92,35
1890014,-48.93,35
1890903,-48.93,35
1891792,-48.94,35
1892681,-48.94,35
1893570,-48.94,35
1894459,-48.94,35
1895348,-48.93,35
1896237,-48.93,35
1897126,-48.94,35
1898015,-48.96,35
1898904,-48.95,35
1899793,-48.95,35
1900682,-48.94,35
1901571,-48.96,35
1902460,-48.96,35
1903349,-48.96,35
1904238,-48.96,35
1905127,-48.96,35
1906016,-48.96,35
1906905,-48.95,35
1907794,-48.94,35
1908683,-48.94,35
1909572,-48.95,35
1910461,-48.95,35
1911350,-48.94,35
1912239,-48.93,35
1913128,-48.94,35
1914017,-48.94,35
1914906,-48.94,35
1915795,-48.93,35
1916684,-48.94,35
1917573,-48.94,35
1918462,-48.94,35
1919351,-48.94,35
1920240,-48.95,35
1921129,-48.96,35
1922018,-48.95,35
1922907,-48.95,35
1923796,-48.95,35
1924685,-48.95,35
1925574,-48.95,35
1926463,-48.95,35
1927352,-48.97,35
1928241,-48.97,35
1929130,-48.96,35
1930019,-48.95,35
1930908,-48.96,35
1931797,-48.97,35
1932686,-48.96,35
1933575,-48.96,35
1934464,-48.95,35
1935353,-48.95,35
1936242,-48.94,35
1937131,-48.93,35
1938020,-48.95,35
1938909,-48.95,35
1939798,-48.95,35
1940687,-48.94,35
1941576,-48.94,35
1942465,-48.96,35
1943354,-48.96,35
1944243,-48.96,35
1945132,-48.97,35
1946021,-48.97,35
1946910,-48.97,35
1947799,-48.96,35
1948688,-48.97,35
1949577,-48.98,35
1950466,-48.98,35
1951355,-48.98,35
1952244,-48.98,35
1953133,-48.98,35
1954022,-48.98,35
1954911,-48.98,35
1955800,-48.98,35
1956689,-48.99,35
1957578,-48.99,35
1958467,-48.99,35
1959356,-49.00,35
1960245,-49.01,35
1961134,-49.01,35
1962023,-49.00,35
1962912,-49.01,35
1963801,-49.01,35
1964690,-49.02,35
1965579,-49.01,35
1966468,-49.02,35
1967357,-49.03,35
1968246,-49.03,35
1969135,-49.02,35
1970024,-49.02,35
1970913,-49.02,35
1971802,-49.03,35
1972691,-49.03,35
1973580,-49.04,35
1974469,-49.04,35
1975358,-49.04,35
1976247,-49.03,35
1977136,-49.03,35
1978025,-49.05,35
1978914,-49.06,35
1979803,-49.06,35
1980692,-49.07,35
1981581,-49.07,35
1982470,-49.06,35
1983359,-49.05,35
1984248,-49.06,35
1985137,-49.06,35
1986026,-49.06,35
1986915,-49.05,35
1987804,-49.05,35
1988693,-49.06,35
1989582,-49.06,35
1990471,-49.05,35
1991360,-49.05,35
1992249,-49.05,35
1993138,-49.06,35
1994027,-49.06,35
1994916,-49.06,35
1995805,-49.06,35
1996694,-49.05,35
1997583,-49.05,35
1998472,-49.05,35
1999361,-49.06,35
2000250,-49.07,35
2001139,-49.07,35
2002028,-49.06,35
2002917,-49.06,35
2003806,-49.06,35
2004695,-49.06,35
2005584,-49.06,35
2006473,-49.06,35
2007362,-49.06,35
2008251,-49.06,35
2009140,-49.05,35
2010029,-49.06,35
2010918,-49.07,35
2011807,-49.07,35
2012696,-49.06,35
2013585,-49.07,35
2014474,-49.08,35
2015363,-49.08,35
2016252,-49.08,35
2017141,-49.07,35
2018030,-49.07,35
2018919,-49.07,35
2019808,-49.06,35
2020697,-49.07,35
2021586,-49.08,35
2022475,-49.08,35
2023364,-49.07,35
2024253,-49.07,35
2025142,-49.07,35
2026031,-49.07,35
2026920,-49.07,35
2027809,-49.08,35
2028698,-49.09,35
2029587,-49.09,35
2030476,-49.09,35
2031365,-49.09,35
2032254,-49.10,35
2033143,-49.10,35
2034032,-49.10,35
2034921,-49.10,35
2035810,-49.10,35
2036699,-49.10,35
2037588,-49.09,35
2038477,-49.09,35
2039366,-49.09,35
2040255,-49.09,35
2041144,-49.09,35
2042033,-49.08,35
2042922,-49.08,35
2043811,-49.09,35
2044700,-49.09,35
2045589,-49.09,35
2046478,-49.09,35
2047367,-49.10,35
2048256,-49.09,35
2049145,-49.09,35
2050034,-49.10,35
2050923,-49.11,35
2051812,-49.12,35
2052701,-49.11,35
2053590,-49.10,35
2054479,-49.10,35
2055368,-49.10,35
2056257,-49.09,35
2057146,-49.10,35
2058035,-49.11,35
2058924,-49.11,35
2059813,-49.10,35
2060702,-49.10,35
2061591,-49.10,35
2062480,-49.11,35
2063369,-49.10,35
2064258,-49.10,35
2065147,-49.10,35
2066036,-49.11,35
2066925,-49.10,35
2067814,-49.10,35
2068703,-49.10,35
2069592,-49.11,35
2070481,-49.11,35
2071370,-49.10,35
2072259,-49.10,35
2073148,-49.10,35
2074037,-49.10,35
2074926,-49.10,35
2075815,-49.11,35
2076704,-49.11,35
2077593,-49.10,35
2078482,-49.10,35
2079371,-49.10,35
2080260,-49.11,35
2081149,-49.11,35
2082038,-49.10,35
2082927,-49.10,35
2083816,-49.11,35
2084705,-49.11,35
2085594,-49.11,35
2086483,-49.12,35
2087372,-49.12,35
2088261,-49.12,35
2089150,-49.10,35
2090039,-49.11,35
2090928,-49.12,35
2091817,-49.13,35
2092706,-49.12,35
2093595,-49.12,35
2094484,-49.12,35
2095373,-49.12,35
2096262,-49.12,35
2097151,-49.12,35
2098040,-49.13,35
2098929,-49.13,35
2099818,-49.12,35
2100707,-49.12,35
2101596,-49.13,35
2102485,-49.14,35
2103374,-49.14,35
2104263,-49.14,35
2105152,-49.14,35
2106041,-49.14,35
2106930,-49.14,35
2107819,-49.14,35
2108708,-49.14,35
2109597,-49.14,35
2110486,-49.14,35
2111375,-49.13,35
2112264,-49.14,35
2113153,-49.14,35
2114042,-49.15,35
2114931,-49.14,35
2115820,-49.13,35
2116709,-49.14,35
2117598,-49.13,35
2118487,-49.13,35
2119376,-49.13,35
2120265,-49.15,35
2121154,-49.15,35
2122043,-49.15,35
2122932,-49.14,35
2123821,-49.15,35
2124710,-49.15,35
2125599,-49.14,35
2126488,-49.14,35
2127377,-49.14,35
2128266,-49.16,35
2129155,-49.15,35
2130044,-49.15,35
2130933,-49.16,35
2131822,-49.17,35
2132711,-49.17,35
2133600,-49.16,35
2134489,-49.17,35
2135378,-49.18,35
2136267,-49.18,35
2137156,-49.17,35
2138045,-49.17,35
2138934,-49.18,35
2139823,-49.18,35
2140712,-49.17,35
2141601,-49.17,35
2142490,-49.18,35
2143379,-49.18,35
2144268,-49.17,35
2145157,-49.16,35
2146046,-49.16,35
2146935,-49.17,35
2147824,-49.17,35
2148713,-49.17,35
2149602,-49.17,35
2150491,-49.18,35
2151380,-49.17,35
2152269,-49.17,35
2153158,-49.17,35
2154047,-49.18,35
2154936,-49.19,35
2155825,-49.18,35
2156714,-49.18,35
2157603,-49.18,35
2158492,-49.18,35
2159381,-49.17,35
2160270,-49.16,35
2161159,-49.16,35
2162048,-49.16,35
2162937,-49.16,35
2163826,-49.14,35
2164715,-49.15,35
2165604,-49.15,35
2166493,-49.15,35
2167382,-49.14,35
2168271,-49.14,35
2169160,-49.15,35
2170049,-49.15,35
2170938,-49.14,35
2171827,-49.14,35
2172716,-49.14,35
2173605,-49.14,35
2174494,-49.13,35
2175383,-49.14,35
2176272,-49.14,35
2177161,-49.13,35
2178050,-49.12,35
2178939,-49.11,35
2179828,-49.11,35
2180717,-49.12,35
2181606,-49.12,35
2182495,-49.11,35
2183384,-49.12,35
2184273,-49.12,35
2185162,-49.12,35
2186051,-49.12,35
2186940,-49.11,35
2187829,-49.13,35
2188718,-49.12,35
2189607,-49.12,35
2190496,-49.12,35
2191385,-49.13,35
2192274,-49.13,35
2193163,-49.12,35
2194052,-49.12,35
2194941,-49.13,35
2195830,-49.14,35
2196719,-49.13,35
2197608,-49.12,35
2198497,-49.13,35
2199386,-49.13,35
2200275,-49.13,35
2201164,-49.12,35
2202053,-49.12,35
2202942,-49.13,35
2203831,-49.13,35
2204720,-49.13,35
2205609,-49.13,35
2206498,-49.14,35
2207387,-49.14,35
2208276,-49.13,35
2209165,-49.13,35
2210054,-49.14,35
2210943,-49.14,35
2211832,-49.13,35
2212721,-49.12,35
2213610,-49.12,35
2214499,-49.12,35
2215388,-49.12,35
2216277,-49.11,35
2217166,-49.12,35
2218055,-49.13,35
2218944,-49.12,35
2219833,-49.11,35
2220722,-49.12,35
2221611,-49.13,35
2222500,-49.13,35
2223389,-49.12,35
2224278,-49.12,35
2225167,-49.12,35
2226056,-49.13,35
2226945,-49.12,35
2227834,-49.11,35
2228723,-49.11,35
2229612,-49.11,35
2230501,-49.10,35
2231390,-49.10,35
2232279,-49.10,35
2233168,-49.11,35
2234057,-49.11,35
2234946,-49.10,35
2235835,-49.10,35
2236724,-49.10,35
2237613,-49.10,35
2238502,-49.10,35
2239391,-49.10,35
2240280,-49.10,35
2241169,-49.10,35
2242058,-49.09,35
2242947,-49.08,35
2243836,-49.09,35
2244725,-49.09,35
2245614,-49.08,35
2246503,-49.07,35
2247392,-49.07,35
2248281,-49.07,35
2249170,-49.07,35
2250059,-49.06,35
2250948,-49.07,35
2251837,-49.07,35
2252726,-49.07,35
2253615,-49.07,35
2254504,-49.07,35
2255393,-49.08,35
2256282,-49.08,35
2257171,-49.07,35
2258060,-49.06,35
2258949,-49.08,35
2259838,-49.08,35
2260727,-49.07,35
2261616,-49.07,35
2262505,-49.07,35
2263394,-49.07,35
2264283,-49.07,35
2265172,-49.06,35
2266061,-49.07,35
2266950,-49.07,35
2267839,-49.08,35
2268728,-49.07,35
2269617,-49.07,35
2270506,-49.07,35
2271395,-49.08,35
2272284,-49.07,35
2273173,-49.06,35
2274062,-49.07,35
2274951,-49.08,35
2275840,-49.08,35
2276729,-49.07,35
2277618,-49.08,35
2278507,-49.08,35
2279396,-49.07,35
2280285,-49.07,35
2281174,-49.08,35
2282063,-49.09,35
2282952,-49.09,35
2283841,-49.07,35
2284730,-49.08,35
2285619,-49.09,35
2286508,-49.10,35
2287397,-49.09,35
2288286,-49.08,35
2289175,-49.09,35
2290064,-49.09,35
2290953,-49.08,35
2291842,-49.08,35
2292731,-49.09,35
2293620,-49.09,35
2294509,-49.09,35
2295398,-49.07,35
2296287,-49.07,35
2297176,-49.08,35
2298065,-49.08,35
2298954,-49.07,35
2299843,-49.07,35
2300732,-49.08,35
2301621,-49.08,35
2302510,-49.07,35
2303399,-49.08,35
2304288,-49.09,35
2305177,-49.10,35
2306066,-49.09,35
2306955,-49.08,35
2307844,-49.09,35
2308733,-49.10,35
2309622,-49.10,35
2310511,-49.09,35
2311400,-49.09,35
2312289,-49.10,35
2313178,-49.09,35
2314067,-49.09,35
2314956,-49.09,35
2315845,-49.10,35
2316734,-49.10,35
2317623,-49.10,35
2318512,-49.10,35
2319401,-49.09,35
2320290,-49.09,35
2321179,-49.09,35
2322068,-49.09,35
2322957,-49.09,35
2323846,-49.10,35
2324735,-49.09,35
2325624,-49.09,35
2326513,-49.10,35
2327402,-49.10,35
2328291,-49.10,35
2329180,-49.09,35
2330069,-49.09,35
2330958,-49.09,35
2331847,-49.09,35
2332736,-49.09,35
2333625,-49.10,35
2334514,-49.10,35
2335403,-49.11,35
2336292,-49.10,35
2337181,-49.09,35
2338070,-49.09,35
2338959,-49.10,35
2339848,-49.10,35
2340737,-49.09,35
2341626,-49.10,35
2342515,-49.10,35
2343404,-49.10,35
2344293,-49.10,35
2345182,-49.10,35
2346071,-49.11,35
2346960,-49.11,35
2347849,-49.11,35
